time_step,in_elevator_mean,in_elevator_plus_std,in_elevator_minus_std,in_elevator_plus95,in_elevator_minus95,exit_rate_mean,exit_rate_plus95,exit_rate_minus95,score_mean,score_plus_std,score_minus_std,score_plus95,score_minus95,initial_value_mean,initial_value_plus_std,initial_value_minus_std,initial_value_plus95,initial_value_minus95
475000,0,0,0,0,0,0,0,0,0.679389312977099,1.24544227219611,0.113336353758089,0.919878563156038,0.438900062798161,0.613147173219055,0.640615137858087,0.585679208580023,0.624817018084978,0.601477328353132
480000,0.00783289817232376,0.0961045710592061,0,0.0453353757742356,0,0.00195822454308094,0.0113338439435589,0,0.718015665796345,1.26799351377006,0.168037817822634,0.951675358092114,0.484355973500575,0.621064707597927,0.646352481662773,0.595776933533081,0.631808292141571,0.610321123054283
485000,0.0053475935828877,0.0783767444123286,0,0.0363742412456936,0,0.00133689839572193,0.00909356031142339,0,0.783422459893048,1.34458082535648,0.222264094429617,1.02183222764364,0.545012692142457,0.628815909757971,0.651162942705956,0.606468876809986,0.638310111863724,0.619321707652218
490000,0.00821917808219178,0.0986294527364525,0,0.0466302468805489,0,0.00205479452054795,0.0116575617201372,0,0.802739726027397,1.36187283711769,0.243606614937107,1.04028905855248,0.565190393502319,0.635251924436386,0.654794043781964,0.615709805090808,0.6435544508198,0.626949398052973
495000,0.0112359550561798,0.116786906370276,0,0.0560795844795167,0,0.00280898876404494,0.0140198961198792,0,0.853932584269663,1.46001558509795,0.247849583441376,1.11142871434289,0.596436454196432,0.641487293866243,0.662480604556111,0.620493983176375,0.650406363123554,0.632568224608933
500000,0.00837988826815642,0.0996648383716299,0,0.0471625654814246,0,0.00209497206703911,0.0117906413703562,0,0.879888268156425,1.50574386298343,0.25403267332942,1.14578484244146,0.613991693871392,0.646001677439866,0.66770985118037,0.624293503699361,0.655224458348583,0.636778896531148
505000,0.00550964187327824,0.0796340094463202,0,0.0370015955629538,0,0.00137741046831956,0.00925039889073845,0,0.796143250688705,1.34967186257244,0.242614638804971,1.0313114953847,0.560975005992711,0.652130612000289,0.673634224416316,0.630626999584262,0.661266484433858,0.642994739566721
510000,0.0279329608938547,0.192944380505993,0,0.0980385436439864,0,0.00698324022346369,0.0245096359109966,0,0.905027932960894,1.54183313674373,0.268222729178055,1.17557648053686,0.634479385384927,0.660167964477113,0.684363517215056,0.635972411739169,0.670447515605405,0.64988841334882
515000,0.0143266475644699,0.13333073763928,0,0.0648858822159487,0,0.00358166189111748,0.0162214705539872,0,0.95702005730659,1.54997510798521,0.364065006627971,1.20893873948124,0.705101375131937,0.66952710182414,0.694037071707025,0.645017131941256,0.679940233993215,0.659113969655066
520000,0.03601108033241,0.222587367646732,0,0.115278560003037,0,0.00900277008310249,0.0288196400007594,0,0.933518005540166,1.64922362498344,0.217812386096894,1.23758762476138,0.629448386318953,0.677243631137045,0.707481665135969,0.647005597138121,0.690090348047278,0.664396914226811
525000,0.0491803278688525,0.265720710374709,0,0.141178140748664,0,0.0122950819672131,0.0352945351871659,0,0.939890710382514,1.66266617453767,0.217115246227359,1.24696397374329,0.632817447021735,0.685000266370878,0.723715764013882,0.646284768727873,0.701448658428251,0.668551874313504
530000,0.114206128133705,0.432711492122626,0,0.249524060698438,0,0.0285515320334262,0.0623810151746094,0,1.04178272980501,1.8978704580618,0.185695001548232,1.40549409727126,0.678071362338763,0.689359852364468,0.73417642122184,0.644543283507097,0.708400302316311,0.670319402412626
535000,0.151351351351351,0.510227662691327,0,0.303820998608759,0,0.0378378378378378,0.0759552496521897,0,1.02162162162162,1.94969481724889,0.0935484259943545,1.41591622479005,0.627327018453196,0.694695435665749,0.744683764821638,0.644707106509861,0.715933123059848,0.673457748271651
540000,0.153203342618384,0.513889436800405,0,0.306441881393064,0,0.0383008356545961,0.0766104703482659,0,1.01392757660167,1.91849445360064,0.109360699602705,1.3982354517629,0.629619701440439,0.706756479560831,0.773260514666635,0.640252444455027,0.735010912783007,0.678502046338655
545000,0.184065934065934,0.572137320023983,0,0.348939193899637,0.0191926742322309,0.0460164835164835,0.0872347984749093,0.00479816855805773,1.05769230769231,1.93875799965261,0.176626615732008,1.43201563586687,0.683368979517745,0.716062741456451,0.801886638896044,0.630459010601044,0.752525274522542,0.67960020839036
550000,0.176315789473684,0.557906827883081,0,0.338435854756432,0.0141957241909367,0.0440789473684211,0.0846089636891079,0.00354893104773417,0.981578947368421,1.8636355700245,0.0995223247123421,1.35632327533837,0.606834619398475,0.726191680682333,0.830759787578449,0.639405846595764,0.770617745788987,0.681765615575679
555000,0.183288409703504,0.570713688079556,0,0.347887168847124,0.018689650559884,0.045822102425876,0.086971792211781,0.00467241263997101,1.00539083557952,1.92070974076287,0.0900719303961594,1.39426674126484,0.616514929894188,0.743836126558864,0.877729356446184,0.645509541034699,0.800721055672324,0.686951197445404
560000,0.177777777777778,0.560635461767578,0,0.34043598112855,0.0151195744270057,0.0444444444444444,0.0851089952821375,0.00377989360675141,1.04722222222222,1.9707573073943,0.123687137050146,1.43958879593188,0.654855648512567,0.745369663172298,0.900307556309346,0.598860859870911,0.811195478827855,0.679543847516741
565000,0.176781002638522,0.558768539566502,0,0.33906952147297,0.0144924838040747,0.0441952506596306,0.0847673803682426,0.00362312095101867,0.989445910290237,1.92938537648415,0.0495064440963278,1.38878193310768,0.590109887472792,0.755956208485727,0.925169796335754,0.636824607849121,0.827847094664092,0.684065322307361
